1443,119,43,66
429,144,65,54
858,321,116,147
472,405,149,178
1736,383,141,152
717,165,76,54
753,371,137,161
2125,194,89,81
373,315,117,133
1139,119,50,48
1673,803,288,362
818,336,124,146
1386,471,166,189
1807,251,103,114
811,40,14,16
812,208,65,101
571,254,98,106
512,186,79,69
812,258,89,121
992,150,59,61
2292,154,58,70
617,772,330,289
597,184,78,74
1188,112,37,53
1461,92,52,35
680,283,114,112
493,188,71,86
658,518,191,222
983,340,145,144
959,346,130,151
282,87,37,32
605,202,66,89
1293,369,134,164
513,325,129,151
559,180,57,65
1038,116,45,48
2867,125,50,53
743,119,59,47
607,210,86,84
624,233,95,98
1036,197,75,86
847,189,74,88
813,320,106,139
656,496,185,237
2078,393,133,163
877,370,154,154
990,270,105,106
453,202,87,80
868,198,88,74
332,403,153,154
704,390,149,167
1321,443,155,195
708,233,96,104
1700,89,32,46
1080,304,134,141
596,251,112,116
828,763,327,328
908,98,47,37
451,83,42,33
649,626,248,242
920,298,116,118
872,222,91,88
664,272,105,121
709,173,61,80
761,383,149,154
811,167,67,75
797,430,165,192
609,179,67,79
1230,93,49,33
3548,227,83,116
2353,100,45,42
1648,446,171,203
1320,142,64,66
592,115,52,46
616,121,53,47
635,195,80,83
5772,283,121,105
3384,166,57,77
1210,253,104,101
1821,342,131,145
857,358,129,158
417,201,84,85
911,277,101,129
765,693,278,284
6214,420,165,165
828,109,53,38
855,157,62,66
816,395,146,179
1074,289,103,123
546,406,158,178
1102,802,332,329
851,223,65,91
1318,490,175,225
1332,211,80,92
443,349,139,133
939,296,135,125
1282,288,110,122
2527,257,111,104
887,290,118,119
1910,508,164,244
1101,77,34,33
830,137,59,61
550,71,33,24
1393,301,109,136
965,357,119,150
876,225,106,86
338,58,31,20
983,309,120,116
428,378,156,161
771,244,79,98
944,131,63,51
1051,236,77,120
1671,145,55,68
4563,155,54,72
782,213,106,82
2185,188,75,82
1453,323,109,152
7160,707,295,248
1177,182,81,69
1018,433,162,192
808,171,79,74
435,586,254,221
1817,110,37,56
854,180,85,78
3069,213,73,105
2734,319,93,150
1424,324,135,139
989,117,52,54
946,234,85,89
1236,370,141,151
738,470,196,199
2418,355,110,159
635,135,63,52
339,141,58,55
1102,120,44,52
718,120,57,48
831,312,113,129
647,703,299,296
1400,456,160,195
969,380,143,169
1849,90,37,41
456,178,83,72
876,222,111,93
707,452,169,189
1276,131,56,54
657,152,62,64
631,136,50,66
1481,266,113,118
652,187,84,75
2505,371,148,167
3491,209,65,103
532,195,66,94
493,393,167,150
1236,256,102,110
633,192,90,71
508,349,139,147
713,79,32,38
1742,427,139,189
1113,243,103,104
1296,97,33,37
795,112,46,41
720,377,166,153
1804,217,92,95
661,171,65,71
1122,237,78,111
1735,125,58,50
519,274,124,111
713,70,33,27
939,326,134,147
1279,478,182,212
2462,613,258,260
1537,110,42,53
2389,124,47,55
786,223,90,90
1482,252,102,97
1914,345,139,166
4782,483,189,196
753,660,250,281
2780,889,351,369
1540,85,34,35
399,403,149,174
879,285,124,109
1621,200,63,92
1760,359,126,165
1157,400,180,170
979,72,33,27
1267,288,103,149
630,220,80,100
1492,253,97,106
1039,219,90,89
583,151,55,63
1340,385,117,165
1540,285,118,115
538,249,89,99
473,117,51,49
1247,319,99,144
1035,99,42,43
1748,100,40,44
1085,91,39,42
691,175,70,76
859,471,186,187
762,375,158,150
1038,201,71,97
728,304,112,133
1998,210,87,94
779,457,173,191
495,385,146,166
753,336,142,125
500,254,93,97
1492,91,35,39
1207,152,69,66
671,152,65,60
783,235,84,104
1002,447,193,200
1750,353,143,164
536,156,51,71
933,379,162,152
1014,256,87,110
3673,412,159,166
1170,215,76,101
458,153,59,59
542,176,67,74
1128,78,32,32
1407,266,104,119
1285,314,125,135
964,440,184,184
1301,122,48,53
1283,401,130,180
5532,408,151,167
1023,384,143,158
1643,326,144,149
307,96,42,40
1056,302,111,132
494,318,112,136
856,342,150,142
2148,228,102,101
779,376,149,165
1423,603,248,245
710,393,153,168
1666,150,62,63
988,113,41,50
2007,109,41,50
1305,125,51,49
454,374,149,161
619,153,63,56
1564,114,49,46
415,102,39,38
885,307,105,146
244,166,71,62
946,297,117,130
460,135,54,58
481,220,80,87
772,236,112,88
394,159,59,62
1432,202,74,93
1448,66,26,31
1988,201,68,80
543,161,67,63
2020,126,41,62
1005,467,206,186
418,73,31,25
996,249,88,120
2827,256,122,103
1311,161,60,73
841,310,115,141
2235,341,133,153
154,278,139,96
1488,135,49,65
592,328,122,137
4020,274,109,108
2022,648,273,268
436,376,159,149
479,216,85,83
1095,188,75,77
1159,135,56,52
537,244,96,98
1572,143,53,59
827,254,124,105
752,121,53,51
394,410,165,185
1562,187,68,72
726,324,123,147
622,107,39,44
1137,41,8,20
1085,78,29,34
1117,259,100,118
578,510,213,205
806,98,38,42
714,309,126,131
1688,451,161,198
388,226,98,92
2722,124,45,59
857,318,93,139
1837,168,80,68
610,250,100,96
1591,243,99,102
470,95,31,40
1434,104,48,40
509,351,139,135
378,119,48,49
654,362,145,144
401,184,72,83
1029,319,117,153
846,122,51,53
1220,273,91,114
1086,158,60,64
537,172,70,72
660,398,150,174
1050,243,83,117
1217,78,38,30
2461,390,150,168
690,388,173,153
4878,204,91,80
1753,258,110,113
1455,433,169,186
932,259,112,113
2726,280,101,130
2111,446,177,197
1825,604,216,227
1332,1096,390,518
1429,875,321,380
350,176,67,72
3432,137,46,60
582,179,71,73
716,291,123,125
620,610,225,255
651,287,126,116
1121,476,178,200
1525,109,37,48
516,322,129,124
1261,381,149,157
511,308,138,109
1403,90,31,45
1002,225,88,95
1261,205,104,74
1776,273,99,122
1152,583,265,246
819,134,73,53
888,84,37,33
525,1006,457,382
2426,358,128,167
739,348,138,147
782,285,84,131
1040,262,85,126
811,607,232,263
1911,449,184,201
615,443,163,184
452,235,105,93
601,646,227,280
607,233,100,102
1714,391,141,166
900,340,119,159
1431,236,100,92
313,196,71,74
1247,415,164,189
976,440,161,202
628,165,71,71
980,113,45,50
643,508,175,195
2351,203,68,101
989,96,33,38
1128,391,145,170
765,286,106,115
559,245,95,109
1558,225,74,104
1382,350,131,166
1511,375,142,176
452,321,131,120
1382,160,67,64
1005,197,86,77
1331,355,128,171
460,153,61,63
1091,255,95,116
502,325,132,133
461,214,92,87
684,201,71,78
581,465,195,173
333,283,132,108
629,352,141,137
1706,137,59,55
831,79,33,32
1092,415,149,179
774,204,69,79
1022,118,47,46
1440,515,161,230
830,413,175,160
775,214,77,93
1155,229,71,112
739,363,137,150
266,278,96,113
857,173,77,70
731,505,209,190
1813,479,195,197
536,401,148,173
1159,123,54,54
641,245,106,95
905,121,47,51
419,433,186,153
664,64,25,27
948,365,152,148
1031,238,84,104
870,203,82,83
473,258,98,110
720,397,173,151
655,260,113,110
1928,333,115,152
3204,207,76,95
775,456,178,200
795,157,63,70
534,240,101,104
867,576,222,232
1304,247,90,120
383,151,66,65
889,361,148,155
431,185,70,70
1438,305,112,142
699,184,76,82
836,448,185,184
1837,85,29,37
2112,385,156,153
637,254,109,110
903,309,128,136
6431,364,134,155
467,368,135,160
1359,144,53,58
948,477,172,223
1172,103,42,50
1266,144,60,57
1634,284,121,126
1626,174,71,74
513,129,51,58
1088,291,105,135
1875,570,227,261
3422,389,148,160
866,135,65,55
1065,116,49,52
1351,288,102,114
1340,153,58,69
3043,436,184,195
414,133,59,50
1009,341,118,159
294,172,75,62
981,197,74,93
917,317,120,143
819,152,64,63
1007,436,177,187
767,192,71,89
600,177,80,57
415,351,148,133
1302,101,37,43
551,254,102,112
864,160,74,69
553,172,69,76
132,77,44,21
726,403,178,167
859,324,136,140
656,141,60,53
995,371,118,173
909,435,169,187
225,238,111,84
660,351,142,147
642,385,146,155
644,376,156,161
891,388,171,150
1685,369,144,158
512,81,32,36
1180,84,32,39
503,282,122,105
4900,170,70,66
1483,109,53,46
1969,246,110,97
666,278,105,115
675,102,38,44
793,137,59,54
1003,202,76,81
1529,432,184,194
673,119,57,47
704,255,96,109
2105,249,98,107
882,244,88,110
491,324,138,142
1591,315,124,139
1083,208,63,110
1441,133,51,60
1569,319,120,141
701,260,104,117
346,231,89,102
1354,278,108,102
1307,228,94,90
955,271,94,113
989,193,86,81
467,986,330,412
1199,444,177,193
522,242,92,103
2732,376,142,176
2466,147,61,68
1640,208,74,96
378,76,34,30
1763,225,88,94
661,103,41,45
1848,150,65,64
650,208,83,95
415,484,202,193
516,272,115,108
1936,131,52,65
601,183,67,76
1359,188,86,79
620,169,73,67
1058,105,45,44
666,184,71,85
882,204,77,89
953,85,32,36
896,88,37,33
585,150,76,57
541,322,112,131
2120,429,131,182
384,221,86,89
1292,90,40,30
1017,126,56,54
3651,180,90,65
776,272,108,122
667,125,54,56
950,162,101,47
1733,347,116,149
438,725,355,263
636,113,43,36
1391,105,46,42
772,199,81,92
1424,602,207,267
1564,166,72,71
2087,101,40,39
1083,134,54,53
704,312,124,119
572,99,42,44
1004,152,59,65
476,157,58,64
591,251,103,103
1059,185,57,81
1699,425,137,182
1063,308,117,130
468,277,132,94
2434,439,174,193
794,420,172,181
2933,582,206,280
1367,289,94,145
262,60,29,20
1235,321,118,148
3548,401,138,189
1335,266,110,103
395,169,81,65
1378,291,103,128
341,342,120,141
530,161,74,71
799,207,66,99
1117,201,71,87
463,338,165,117
5151,444,156,179
361,146,77,51
1216,235,82,114
1076,147,57,57
487,192,92,67
1069,323,125,136
1513,287,124,127
1066,506,204,216
1630,191,81,81
2139,106,45,50
902,93,35,41
725,181,71,85
900,264,108,113
1021,105,58,39
1031,184,84,77
816,258,109,112
1027,193,70,75
680,121,50,47
1221,332,168,137
742,306,110,138
1636,197,72,92
719,217,89,90
340,327,145,141
582,492,190,210
637,157,59,68
1016,317,121,127
496,206,92,77
785,81,31,33
589,166,63,72
1352,324,121,142
2798,155,60,71
644,93,47,37
314,106,51,40
804,831,296,357
792,120,50,50
625,256,103,116
799,192,58,82
1617,725,268,324
1452,347,159,137
393,244,97,98
1143,235,105,94
785,93,39,41
1843,289,97,132
672,452,191,186
539,118,55,48
598,103,44,42
735,355,141,148
730,264,97,117
712,252,90,117
756,178,75,79
451,124,55,47
1119,181,58,80
864,131,58,55
1357,199,84,81
927,114,41,54
483,283,132,93
761,184,80,74
1346,99,39,42
637,84,40,31
1639,126,51,63
274,228,83,97
592,166,67,65
611,252,106,106
1217,360,117,171
806,231,85,104
2013,157,52,65
895,253,103,98
1406,104,38,36
828,71,27,25
893,362,132,155
1558,822,313,387
3192,271,99,132
411,314,129,128
341,190,73,75
705,130,50,50
526,201,87,80
686,378,157,164
988,669,267,266
333,406,154,178
479,105,46,46
607,371,131,159
825,601,249,216
880,258,91,116
895,535,200,226
2045,205,89,86
1586,243,85,112
1272,179,67,72
813,383,143,165
635,378,179,136
6749,441,162,163
1148,125,53,56
799,275,112,110
916,510,220,222
1055,215,86,99
1620,167,54,81
2800,197,88,91
740,241,94,106
1192,92,36,41
706,284,125,122
1191,110,35,47
1235,227,100,86
2134,75,34,32
2388,218,74,102
807,55,17,19
1174,192,55,95
405,249,94,117
1003,62,18,29
509,512,250,189
2272,219,82,95
974,203,72,88
361,96,44,37
539,217,77,92
1636,297,116,128
555,80,26,38
820,234,83,101
1020,232,90,100
2743,211,78,95
526,391,177,147
822,121,50,53
1694,632,257,283
811,263,107,107
1418,401,145,174
911,90,38,38
446,203,73,81
935,116,50,44
1161,380,151,167
1482,270,121,120
416,177,71,60
2006,165,60,69
503,46,22,19
1192,333,136,153
725,655,283,264
952,515,196,224
402,188,72,74
1011,490,166,216
880,382,150,154
1765,174,69,71
1227,205,84,82
651,267,101,111
676,94,40,42
803,255,116,103
971,153,47,62
562,581,246,226
1083,177,75,76
1779,88,40,36
433,135,68,56
1440,172,65,70
1101,343,128,153
1453,111,43,48
538,150,68,59
380,122,62,46
1972,193,77,88
773,210,74,95
1834,498,228,175
1571,462,177,200
1821,316,108,145
1030,206,78,91
653,200,69,80
466,113,50,40
1302,460,180,220
1186,122,51,49
321,106,42,43
777,160,74,64
1888,121,37,45
523,195,68,87
332,168,73,65
1326,134,46,58
410,173,77,68
2153,795,304,329
1153,116,49,46
1486,182,73,77
1006,324,119,152
665,290,106,127
557,152,57,59
1652,83,33,40
470,469,192,194
655,145,58,58
1223,324,114,126
843,324,122,127
735,157,66,60
464,301,128,122
459,123,56,48
2856,318,105,159
837,107,45,49
1710,646,216,312
1022,544,181,212
3124,407,136,192
1909,259,101,111
2101,149,62,61
916,424,164,181
1827,236,95,110
1132,120,46,44
737,263,117,112
1187,301,122,120
655,144,62,66
954,259,98,113
471,429,183,175
813,177,74,65
1028,176,81,56
1057,194,87,75
1370,132,52,62
946,123,41,53
980,269,104,107
876,299,102,126
687,2082,916,765
566,597,230,260
1113,99,37,42
629,208,66,89
324,81,41,22
583,280,96,123
1026,162,70,65
387,251,99,96
782,340,130,136
522,240,100,88
1434,51,26,22
339,67,26,30
2671,183,63,83
1494,295,130,126
471,152,53,64
172,62,29,21
578,493,199,206
504,333,155,121
1307,100,39,40
648,333,164,114
6012,289,96,132
572,81,33,34
509,123,58,47
925,404,143,178
1400,141,63,56
1019,449,218,156
385,405,154,165
897,79,31,27
846,348,144,156
605,210,79,85
1340,304,125,124
815,393,173,154
784,127,70,48
1048,117,61,42
1179,122,58,51
947,313,117,133
456,118,46,59
1644,286,120,135
1452,620,235,270
297,207,78,88
2151,359,129,182
1495,163,69,56
382,183,82,73
604,312,115,135
1120,156,62,68
1245,479,184,200
2190,139,64,60
718,187,76,66
676,131,46,56
1092,711,285,298
928,768,309,321
564,221,95,80
528,114,44,41
1004,325,130,126
1074,431,155,183
997,360,136,153
1126,223,90,101
264,94,36,37
603,206,83,82
1563,466,173,197
844,471,195,194
1067,657,255,289
297,315,125,124
1070,352,178,136
1153,424,147,177
1096,630,240,262
637,129,53,47
4312,205,83,84
681,372,166,133
2139,166,70,79
382,91,43,38
387,242,98,102
869,105,44,41
1058,140,57,53
460,209,67,91
445,252,91,108
982,198,65,90
597,59,26,26
615,107,39,52
1044,424,179,184
1752,456,163,204
286,98,41,29
1106,189,76,73
277,233,105,95
1411,249,78,115
753,304,126,145
1230,51,20,22
715,123,43,49
386,112,41,40
665,349,126,150
1097,122,51,50
4279,350,128,161
1811,137,50,55
608,344,152,138
739,449,163,186
962,461,195,187
1052,285,116,109
678,439,173,192
602,142,62,50
527,264,108,111
3549,465,177,193
1011,118,51,47
755,459,179,206
665,311,130,133
1344,519,208,223
1333,168,80,59
1070,390,156,147
408,228,105,78
1814,138,66,53
602,149,64,61
652,126,48,62
685,125,53,49
494,380,157,170
970,138,42,67
443,225,92,92
695,240,97,89
962,221,91,92
1042,455,172,200
763,161,85,53
697,135,53,51
377,156,62,57
1114,341,124,133
3879,472,171,213
559,277,114,121
1809,93,32,47
920,327,132,135
1257,99,45,41
408,94,36,41
315,106,43,46
700,600,224,247
3285,298,118,125
1973,151,61,62
456,194,92,74
673,403,158,176
744,224,104,80
2136,387,134,181
537,75,28,34
711,309,126,121
559,248,108,94
1222,220,87,102
785,335,157,112
863,205,94,81
1007,202,88,87
1295,126,50,54
1665,155,62,63
1212,275,92,126
899,46,13,22
1031,374,152,158
1114,159,62,68
422,358,129,142
530,402,148,174
1896,577,276,254
2903,411,150,197
488,357,159,136
649,226,109,88
460,306,132,127
991,581,234,253
1303,236,80,109
1378,261,97,116
750,484,184,190
344,169,75,65
665,83,25,38
1715,224,82,103
1036,137,54,59
284,172,73,62
550,345,138,150
804,122,51,56
632,383,139,156
1339,185,83,79
1103,139,52,69
799,194,86,77
1039,149,60,65
855,326,133,122
411,412,159,156
5666,366,136,173
1791,374,127,164
1243,371,149,152
567,182,68,72
380,64,29,27
266,77,28,31
533,160,67,56
1079,121,48,55
465,265,112,109
1137,275,110,111
1053,380,136,169
675,155,54,69
1982,352,126,165
359,113,48,38
1285,40,23,14
412,126,70,43
925,197,67,84
912,220,82,98
543,168,72,72
313,98,35,43
2262,198,79,92
1059,327,129,137
1251,253,113,101
299,67,29,25
677,305,121,123
508,227,104,82
1260,141,57,65
378,148,70,58
963,160,61,68
1081,268,113,114
473,381,150,143
559,337,134,141
952,273,92,125
1603,283,103,122
638,308,130,107
362,186,70,82
1320,77,34,31
648,178,66,72
503,298,131,110
1467,289,111,140
287,167,64,65
1000,108,42,50
630,151,54,64
542,121,40,57
820,66,31,24
790,94,43,42
819,276,104,106
399,203,84,81
1106,86,40,37
868,214,66,99
948,466,196,199
1637,99,30,51
641,303,132,118
1105,212,98,92
1049,326,135,142
1885,533,164,233
569,140,61,55
638,195,73,87
798,295,117,110
803,324,131,146
1077,538,222,224
667,233,84,99
1216,361,157,140
3771,346,122,160
894,178,79,79
850,145,61,56
477,164,69,59
972,267,87,132
376,96,45,34
2652,123,31,66
835,113,46,53
708,426,170,174
1382,1380,598,493
763,91,40,36
580,544,243,192
447,153,57,60
359,173,70,67
873,330,110,166
739,167,89,60
746,397,160,172
497,345,128,138
2551,262,107,113
1131,300,99,130
320,118,54,49
926,360,134,167
1185,72,26,34
1178,77,42,29
784,209,77,86
795,313,117,132
515,314,119,136
820,237,128,86
833,245,98,103
399,86,42,34
754,298,122,129
1338,332,131,142
594,182,71,77
1314,205,67,99
1355,538,196,247
876,96,44,39
1008,126,57,50
1272,132,45,64
565,362,129,160
983,155,61,70
1335,205,72,98
1145,331,142,141
2165,132,56,55
527,154,65,60
540,186,89,66
1936,203,81,86
939,123,59,50
805,485,179,222
594,521,208,220
1143,101,41,45
545,497,176,205
1455,205,68,100
320,192,84,79
1140,330,138,135
1099,381,135,167
870,145,56,62
870,182,69,76
1587,249,97,116
2314,186,74,83
1254,255,82,114
1550,317,121,139
1138,271,107,115
541,255,115,103
1576,122,37,57
438,430,194,164
799,378,149,152
1165,496,192,200
1784,175,63,84
971,195,83,79
637,82,37,32
957,89,40,38
1603,475,182,208
740,89,36,36
1593,532,221,222
542,393,156,167
1204,406,130,172
1647,152,62,54
886,266,104,111
1011,691,287,290
556,141,73,58
1535,272,91,123
821,114,59,45
1892,221,85,103
736,284,128,132
1186,161,62,81
884,272,101,107
1087,140,55,59
589,302,115,99
979,140,54,66
1178,120,41,49
730,71,30,29
1264,203,74,92
832,207,49,90
2265,138,50,64
656,511,176,218
1550,386,128,189
643,338,145,139
427,71,33,25
414,125,52,55
971,115,56,41
709,110,41,45
944,618,255,264
3459,710,280,302
1117,415,153,164
490,243,111,95
1348,164,69,67
513,759,316,320
962,251,94,103
1842,229,93,96
1043,127,44,52
285,81,36,27
679,266,99,120
771,531,219,231
2298,247,105,115
741,293,118,126
568,206,73,81
1410,157,69,65
636,159,74,60
1203,109,46,50
542,83,42,31
1866,301,106,126
1114,118,47,56
841,115,49,47
710,195,81,79
446,226,98,77
1186,242,102,116
1622,324,118,151
1172,334,131,152
351,202,83,78
469,140,58,52
1122,388,137,165
911,487,174,204
649,332,146,119
2788,224,94,96
625,251,115,92
479,250,107,101
1020,346,145,149
2529,555,203,223
896,148,59,63
746,338,147,145
365,166,77,66
1178,146,58,62
460,190,80,84
2084,299,102,141
182,85,39,31
1101,195,77,87
510,305,116,127
1535,317,99,146
2451,273,99,121
1055,154,59,66
1577,444,174,179
660,309,105,131
932,166,73,60
1318,297,96,140
408,86,38,32
1268,630,252,288
811,86,43,35
1322,135,59,53
911,365,138,152
2363,285,87,144
487,351,137,127
1454,192,71,91
1511,206,95,88
408,190,71,81
835,337,131,137
578,314,132,133
2815,332,133,147
715,455,169,187
791,66,41,23
419,109,42,42
760,136,56,55
1115,292,110,136
325,88,44,35
885,457,177,194
1409,335,136,152
1067,172,68,69
884,270,99,126
1626,96,33,47
1974,198,78,66
661,118,52,47
1379,253,72,111
942,163,63,70
541,775,337,304
3538,294,106,127
411,587,262,224
1409,355,114,154
1248,229,101,98
574,371,158,169
1451,529,188,231
527,134,50,58
597,160,65,70
586,283,108,124
321,294,118,111
806,71,33,30
320,119,56,43
826,189,86,76
2586,190,67,89
999,111,42,49
1133,263,90,117
1489,386,154,161
1957,221,112,84
1739,246,98,98
1277,159,51,76
1113,466,180,208
604,311,136,129
1547,191,77,87
1361,233,83,108
1999,193,76,92
643,187,90,72
1142,261,97,102
623,205,64,95
1929,190,66,89
2626,83,36,36
3241,198,85,82
470,213,86,77
830,325,134,131
706,541,226,240
846,247,99,105
754,288,106,122
933,450,176,198
1446,102,41,40
544,354,139,152
1851,179,82,77
1156,221,97,95
1886,407,140,189
347,126,56,52
934,369,147,153
424,77,32,32
479,82,33,36
1110,106,50,44
729,503,170,238
918,595,279,227
889,498,184,214
1459,124,38,63
916,53,24,22
754,95,39,40
353,128,57,51
1789,230,92,101
970,260,98,118
1054,244,96,102
1290,353,161,148
1899,305,113,142
1064,126,58,49
2318,435,174,192
924,140,63,61
1050,213,92,80
395,237,100,93
1100,154,74,63
2031,180,62,86
1627,129,50,52
1065,129,63,59
467,152,68,57
2509,465,166,213
1021,194,66,83
1052,673,286,274
1178,291,126,124
1698,117,46,50
809,261,101,122
1465,361,124,165
1431,204,69,90
1788,633,241,288
1145,290,120,118
539,252,96,110
837,152,59,68
1883,209,86,82
748,104,47,39
6283,430,191,155
726,162,70,63
1674,175,68,82
882,210,79,87
690,122,45,50
1065,454,205,187
1129,187,80,74
392,284,118,115
1178,1335,564,545
3206,180,81,77
1640,185,85,80
988,186,68,84
1568,217,101,77
1136,68,27,31
748,314,128,134
1796,87,30,37
825,242,103,107
573,433,187,176
276,321,135,120
1639,65,23,26
1026,220,89,87
1713,201,75,88
770,249,95,114
1308,100,39,43
1017,229,88,94
620,362,144,144
957,117,45,51
509,163,80,59
1226,451,178,181
395,77,39,30
765,116,50,46
1738,298,107,145
1875,193,67,87
440,132,57,52
1401,351,131,151
825,146,53,67
569,100,54,37
806,476,182,215
977,221,86,92
1180,123,41,59
457,244,98,109
646,133,59,55
888,538,175,252
1181,423,161,173
1900,422,145,170
988,113,40,51
437,142,57,64
3401,308,111,135
858,184,63,82
1253,156,71,70
1003,117,44,52
712,538,244,215
770,691,258,294
1374,86,34,35
808,382,150,152
1403,371,131,158
3294,250,128,94
779,181,77,71
1023,331,126,148
1458,138,51,67
1224,148,50,70
652,1034,439,404
1143,131,59,50
2225,419,166,182
824,340,186,118
578,199,81,76
1826,193,58,85
2060,154,57,71
1067,148,56,70
559,174,68,71
1611,199,80,90
754,306,116,140
936,228,65,106
659,208,89,85
2195,211,81,93
744,251,96,106
538,94,40,41
618,238,109,87
475,131,52,59
3703,287,88,131
781,141,68,63
1039,174,72,76
997,200,92,84
1863,177,77,68
2271,306,102,150
789,971,404,378
1203,556,229,251
355,144,64,61
1547,299,106,122
842,212,83,89
1027,74,27,32
1811,121,46,50
