id,thsa_netsurfp2,tasa_netsurfp2,q3_H,q3_E,q3_C,rhsa_netsurfp2
1BYRA,1611.8700717694878,7484.101154131489,55.65116933274612,36.76900487077546,59.579825867120235,0.215372566267317
1C0PA,3392.7377920346407,16489.56919067305,109.85779826814178,98.72099274383095,155.42120943619557,0.20575054161837447
1C1KA,3298.49991337184,11735.342800226166,138.32447877668892,10.458788935787197,68.21673271644977,0.28107401458338915
1C4OA,6447.883861528273,24669.068320594313,230.3138474359714,80.03736513942931,184.64878672988561,0.2613752484582253
1C7KA,2807.370016567041,13982.371105370268,102.30609290532448,52.526070470696595,109.16783616127213,0.2007792523464638
1C7SA,6915.312311559226,33920.92180425139,247.08305078271422,220.5275797142741,390.38936912330973,0.20386569538014482
1CB8A,5381.370552506386,26116.620619147532,209.996658495436,195.10005528187958,268.9032856313461,0.20605156505436262
1CC8A,1177.8233237808201,4706.30407951242,23.7808005758975,24.75254239729884,23.46665640847641,0.25026502832831077
1CFBA,3169.905523198314,11239.346363486618,5.6553150565059696,95.74476198767661,103.5999229621957,0.2820364655276057
1CFRA,3853.431100393281,14641.371345610818,135.78239495788512,41.80223997131998,105.41536503242969,0.26318785374899056
1CHDA,2506.511510641526,9543.674262692439,68.52361952343927,48.73412912498088,80.74225062296318,0.26263590328515624
1CIDA,1697.1763811512424,9916.402020828997,5.17570413687929,107.81039291259367,64.01390291808639,0.17114840418796987
1CJWA,2495.2221362888076,9044.794096322701,57.800767076012534,54.1370461122209,54.062186079492676,0.27587384629388945
1CR1A,3003.715276962604,12570.255752136747,95.12696040508663,59.555640828158744,90.31739971747447,0.23895418965139348
1CTFA,1328.61897133629,4570.38356497359,40.693672134453664,6.609039013961365,20.697288851602934,0.29070185301700546
1CUKA,2629.5871025985693,10754.628497305916,85.43039487776923,40.29473243929965,64.27487280996866,0.24450747910606982
1CV8A,2080.98144170216,8829.385129171542,48.88577469652773,55.651745405918064,68.46247958572349,0.23568814943033498
1CVRA,3098.7850474010347,17324.15361593433,131.56785200160857,116.4207082364095,185.0114398469159,0.17887079023305638
1CWVA,5828.944472716054,24248.34333631648,27.40810980214019,238.37660351986415,218.21528735745233,0.24038526640234872
1CXQA,2466.4837880921505,8281.800843522104,60.92264039291467,28.67854895700316,53.39881107865949,0.2978197417076741
1CY5A,1350.3520464063597,5607.069953431789,65.89798871753737,0.14099568628535053,25.961015833498095,0.2408302478159526
1CYWA,2633.22403751778,8259.940086066981,37.07171032758811,65.89524969169133,56.03304037437192,0.3187945687353775
1D2NA,3240.276699973503,13438.110883787924,125.06366172299693,33.357084728832774,87.57925331281876,0.24112590884204227
1D2SA,2074.318160210496,8646.830235155365,4.860423718255959,89.5665548738616,75.57302105356939,0.23989347585164253
1D2TA,2842.4763453758105,11081.559323141784,143.0011025086078,3.50299060818611,75.49590699971304,0.25650508764049346
1D4OA,2672.581130939057,9282.136674069397,71.5596754102628,34.775736792679936,70.6645870826469,0.2879273625010486
1D5TA,3962.0478519016615,18617.028055690775,156.65322067524642,110.31965962367968,166.02712015633006,0.21281849283621612
1DABA,4417.316227591782,19604.389518284814,8.43193227062659,277.2268790944945,253.34118817962008,0.2253228147436979
1DBHA,3589.2303244434743,18014.863186065868,187.70912848335138,47.440036446284466,104.85083534015575,0.19923716807461914
1DCSA,3416.2938068551034,12969.227055981433,94.45580145606436,66.9158425702916,117.62835544694099,0.2634153748799935
1DD9A,2917.6240548824635,14913.301070647698,149.65227355854825,46.169668368283965,114.17806030248175,0.19563905007087398
1DG6A,2457.109327989659,8900.422344171719,5.949311067330655,81.63687301904429,61.413815411156975,0.27606659919893045
1DMGA,4418.548778361977,19871.1003338356,140.08205595560503,66.05546404959023,137.86247905628989,0.2223605489444525
1DOVA,3038.9882041077194,10186.246300580235,158.90317082373076,0.0401537921122781,22.056674188163015,0.29834230534309886
1DQ3A,4260.398577980538,21998.419618876243,147.03421605512563,141.95926664059652,165.00651536791702,0.19366839308423803
1DQGA,1973.94493283079,7603.12108015279,11.122329875115383,56.498189761558024,66.3794796493894,0.25962297746166135
1DS1A,3336.449715760916,14834.187954540721,92.32595447379583,83.40083031351685,147.27321443015535,0.22491623579163525
1DUNA,2240.01393126504,7969.41673036455,6.285101578649119,51.158100123106124,62.55679880594835,0.2810762703285782
1DUSA,2078.6090520441703,10283.944031286981,58.80334295236298,62.79919015342966,72.39746609705617,0.20212177795993347
1DVOA,2924.22594022264,10340.90438255701,99.14978360044915,8.643809637533195,44.20640739554074,0.28278241747938515
1DYPA,2626.6875883116786,11947.950506957462,16.18751352671657,130.87431870301953,123.93816737018642,0.21984419727735907
1DZ3A,1532.8131562745132,6684.899452478923,52.99450911266621,26.95491957864988,43.05057140029385,0.22929487080110214
1DZFA,2618.9649235808993,12539.490175756275,84.11568484995087,42.40160635683151,84.4827083184864,0.208857368750476
1E0CA,3062.0900862061494,12563.36071855201,88.17850202385597,46.11754817054316,136.70394964815932,0.2437317653137536
1E58A,2887.6804160229353,12706.152264823926,109.38310399562641,36.84386456249774,100.77303094184026,0.2272663160205684
1E5KA,2296.500895361389,9484.940975360023,65.331254820568,46.851097716164986,75.81764884734002,0.2421207365788821
1E6UA,3746.2413810251555,15076.465585391243,145.701728842764,51.35104295605083,117.94722751586232,0.24848273355627723
1EB6A,2757.5141205806103,16734.31310811626,191.541170851302,37.79700211209524,124.66182466363534,0.16478203214945203
1ED1A,1749.7473432067802,7540.386923439881,68.08331873260613,4.0467226621349255,41.86995868876693,0.23205007395145125
1EDZA,3293.197762652447,15555.395733760623,138.87513682548024,52.1006371538208,126.02422540652333,0.2117077455962796
1EFDN,3004.1783793189584,11878.487420769014,111.77846448518119,47.999308354882714,102.22222745055478,0.2529091687268435
1EG3A,3247.953108966404,13584.828549363254,150.5595830618795,17.299735128463453,92.14068176872388,0.239086794298824
1EI5A,4189.812776379842,20539.73976511114,136.80601331518977,186.82478995664792,194.36919532324464,0.2039856796772406
1EI9A,2712.917398470479,11764.161701075282,119.35279274853008,45.50433720115939,114.14287080499344,0.2306086457671276
1EJ8A,1852.5408989156126,7592.464346174853,9.351909223403254,67.91419017246517,62.733901073632296,0.24399731292105944
1EOKA,2449.987473558842,11099.948453217597,103.19118638140702,52.93035892002683,125.87845327365358,0.22072061720688907
1EPUA,4386.287904919122,25853.742053568058,256.44544275737576,73.56947357108629,215.98508458992728,0.16965775769832026
1ES5A,2218.3448869247886,10005.10809332303,102.61679144329776,67.9199133421476,89.46329513555975,0.2217212314183007
1ES9A,1795.320171048849,10439.704660676558,96.49731459144004,29.62425287733072,85.87843255850021,0.17197039853160953
1ESCA,2812.3211558903126,13697.259402802663,123.45116945003474,38.03119643694606,140.5176351648406,0.20531998943634447
1EU1A,6212.787891212841,26325.604095311737,253.4923437351706,155.86496589373462,357.64269094245174,0.23599792311391862
1EUWA,2753.7715780931408,7961.908987963581,7.823580863141615,60.194220769246385,67.98219779413193,0.3458682562506248
1EVSA,1943.7199640998206,9553.214075203956,121.15964705866645,0.40605536636940087,41.4342976314947,0.20346241053520234
1EW4A,1098.0579206247098,6189.9273542993205,34.14264568071394,35.84391812179217,36.01343649526825,0.17739431462988572
1EWFA,5489.750100589007,21696.172145296307,113.61943622695958,216.1362211120795,126.24434039977496,0.2530285095372999
1EZJA,3163.14655629067,9443.05318214177,90.63547882737475,0.16379747787186716,23.20072382717626,0.33497074466049337
1F00I,2409.628367669248,14213.073087881538,37.252284865625825,135.95729258300162,108.79042285319883,0.1695360568942521
1F1EA,1955.0569020285793,8938.026217649933,95.4181344275421,9.966657480528283,45.615208343355334,0.21873474684689623
1F32A,2771.4258935878697,8794.248591765638,37.17017370846497,31.20172963484538,58.62809624633519,0.3151407268817546
1F5NA,6114.8131224818535,30951.184148687316,351.08069472258774,61.24170865452243,157.6775973883341,0.19756313984972984
1F97A,2803.70099385872,11310.538392429757,11.430124386615262,107.3151190486991,88.25475634634495,0.24788395535045984
1F9VA,3120.1272126873196,15472.781898332869,108.55571954676134,95.9856127176522,108.45866674362333,0.20165263319736323
1FCQA,3031.827426720107,14187.045732094612,149.3992802107864,48.244714362411514,116.3560055316484,0.2137039299070815
1FCYA,2581.4722911284216,11973.168950959009,159.19347578647648,9.937766344210559,66.86875742333359,0.21560476609842333
1FG7A,8284.584235937571,33195.637636575586,295.3781644939186,115.53928274238933,297.0825529595022,0.24956846217677284
1FKMA,2739.259038298783,15353.602440736608,226.7115992346662,1.1558839500635258,94.13251962972754,0.17841148674208887
1FO8A,3246.528119735591,15365.826344377978,125.29868927992925,69.68408122543087,135.01722801307915,0.21128236431771372
1FT5A,2364.34009608336,12967.94470969274,96.76851945863746,6.983121453962667,107.2483592913486,0.18232188284363687
1FVIA,3541.4010972284505,13632.583489253433,67.10694593054995,86.25990024354587,110.6331547201844,0.2597747594958899
1FYEA,2286.254438875352,9859.49173194138,73.63113484824343,54.95537300492242,91.413492846812,0.23188360019296633
1G12A,1941.5954231989972,7746.494615183315,92.33297557142942,17.048441031578363,57.618583179442794,0.25064180892779864
1G2RA,1508.31312801126,6593.076209875391,36.754983510505554,19.161491830834166,38.08352446171921,0.22877228777547637
1G3PA,2578.1353288313994,10470.681278883045,22.60163139332144,76.44722177827498,92.95114691462368,0.24622421981565853
1G41A,4143.817827014437,18840.145390374182,170.72586661085325,40.66799068813117,122.60614397644531,0.21994617032688074
1G5AA,5185.571471264836,24776.153013417486,269.0583946916597,107.93618316634434,251.00542260984366,0.20929687786706022
1G5TA,1958.7391313113667,7891.121180170689,62.762775689031514,33.485828562251044,60.75139559674426,0.24822063767483524
1G66A,2110.22248421369,8341.234912347598,79.80788429487822,33.77555376795431,93.4165615279926,0.2529868186651728
1G6XA,1441.9506488017998,4158.307026205401,9.862127619454895,15.334187704544092,32.80368426034693,0.3467638728248572
1G8AA,2371.520006189889,11399.328749730781,61.50583192979843,75.13281848138104,90.36135048499273,0.2080403204658781
1G8PA,3653.598204989441,16031.902467136513,151.21813997714526,50.673648934991434,119.10821009393658,0.22789548604595625
1GAKA,2132.6811865782,8962.294421495628,95.01135782367783,0.8354661606354057,41.15317668777425,0.23796151814239308
1GCIA,2045.3132916019729,9892.806941363106,80.05948639439362,57.53747708366461,131.4030360522047,0.20674751905349062
1GCYA,3192.637170847927,16187.370208392405,130.31422347966543,79.81625593828096,204.86952000910242,0.19723013248888888
1GJWA,4947.430043983799,25816.273015887433,229.97292077252405,111.57693865769443,294.4501401519374,0.19163997998235963
1GKMA,5712.794394646652,19654.382979771326,307.75613962629495,37.45079899718007,162.79306071855171,0.29066261711326025
1GMIA,2030.0843950414096,7545.105471457285,10.873587178205753,71.04728414070269,53.07912910252344,0.2690597769270564
1GMXA,1895.5766791648741,6209.246513267841,41.675402673897224,21.021832170169546,45.30276484787464,0.30528288337633713
1GNYA,1924.90658555254,7752.952575867937,10.783287572867266,80.74165090035422,61.47506207972765,0.24828045402264673
1GP0A,1502.09173855324,7075.4453344697295,7.939434426332355,59.956983471725835,65.10358240269125,0.21229642341174482
1GP6A,3586.076517694645,16868.227388981028,124.67897761835775,74.00299344015332,150.31802875877474,0.2125935603664679
1GPJA,5423.810403962157,24258.653204346385,236.58540645925962,54.21387462676989,109.20071979230852,0.22358250304639257
1GPPA,2979.2312792929188,12283.337574035882,35.16487714267623,105.75516511923888,76.07995705748908,0.2425424898840459
1GPRA,1892.4544933734503,8466.4527677984,16.520208950810684,71.0611502145548,70.41864052484743,0.22352389427733857
1GQEA,4106.712391591652,19821.204207910865,176.61506998046843,75.85978183732936,109.52514870243613,0.20718783523518802
1GS5A,3179.5197960207806,12209.28908578956,101.01077087227964,61.31575004786555,95.67347805811733,0.2604180942624609
1GS9A,4462.8060949297,12697.679899813504,129.35453939667786,0.03195910847966843,14.613501606392674,0.35146626235201023
1GSAA,3406.3445660629104,14408.193678298807,107.8212984645545,94.80128320861536,111.37741853529587,0.2364171833137866
1GUIA,1668.8433476066439,7374.2245496821915,4.535682432113845,82.93568039196543,67.5286368977977,0.22630763904234058
1GV9A,2380.231474839971,10474.89351373663,7.280319899528308,112.32079808818526,103.39888164962758,0.22723204505311376
1GVPA,1580.3661293299801,5313.028028261376,3.7748484155372353,51.521320062485756,31.703831036342308,0.29745111844387084
1GWEA,4279.932609590391,21046.019959037447,153.10339826057862,103.35578068591076,241.5408196383505,0.2033606647679971
1GWMA,2126.258672258921,8514.189560597804,6.3943817405779555,71.87935078001101,74.72626685234718,0.24973118781602865
1H12A,3540.5490255059112,16365.200156635456,204.16101672616787,42.25731199925485,156.58167138202043,0.21634620973886198
1H16A,5593.3630111446755,26775.312091766897,368.973416989651,106.88999240098201,283.1365905585262,0.2089000117710886
1H2EA,2558.833259745292,10194.06544200196,85.55297767144816,41.95909924641717,79.48792340583168,0.25101204954034273
1H2HA,2826.7478762914216,11378.246499120321,80.66771851482315,65.69233245297664,86.63994978203846,0.24843440300840414
1H30A,4998.209033585493,17975.86999786093,28.63167461223611,190.95159272068167,171.4167330301134,0.2780510225196479
1H4AX,1846.6153661618032,9238.755875637738,17.01029039435025,74.38292872771854,81.60678026138339,0.1998770603984959
1H6HA,2866.530317098518,8786.160760722218,61.16226169489937,31.391193685556573,50.44654366112081,0.32625516367889573
1H72C,2979.9332250690954,12688.427438609408,124.78719900723081,67.62816218083981,103.58463809924433,0.2348544167105772
1H99A,3858.1798314873886,13356.766352943247,163.36692050537386,0.31943071679813784,56.313649371877545,0.28885583003682735
1HDOA,2194.872575062025,9713.832037632204,77.70609635103699,43.39180078628311,83.90210231171659,0.22595331755365994
1HH8A,3016.207197286155,10833.151208538951,126.73485851474106,4.215405428015401,61.04973689735925,0.27842380663058663
1HK8A,5699.643359731569,23214.616113387438,256.29488647403923,98.4673311237774,206.2377800459435,0.2455196041964567
1HLBA,2114.7927581185295,8706.616086103848,116.86674782387854,0.2710435014040513,39.86220871206024,0.24289491315619557
1HN0A,6466.854889663519,36837.81174752243,257.6379396801166,306.7892963846143,406.5727646293817,0.17554937665640402
1HO8A,4239.8846292448825,21491.551216210737,333.86787842353806,2.5600060198320307,110.57211569060746,0.19728146128636842
1HP1A,3847.428824044361,20306.070733102428,155.90619506385946,150.47573049804123,209.61807650814444,0.18947185177348874
1HQ0A,3140.6693730491643,13944.081605477002,57.40994669055499,114.2178318835065,123.37222149849549,0.2252331463561976
1HUWA,2651.0543952657,9334.427650075817,115.15812565969827,1.7419555982294241,49.099919368862174,0.28400824288826826
1HW7A,3090.081538324779,13008.675396223422,69.32568068562705,76.0199838837384,83.65433506360569,0.2375400603217348
1HXIA,1945.8868647604677,6300.960852140056,78.01521402830258,0.2643332938093863,33.720452733905404,0.3088238302733729
1HXNA,1917.3614236290935,10122.687113168513,23.464667166615186,82.58732476959995,102.9480084482675,0.18941229756423225
1HYPA,1661.1951137155,4832.114496114199,31.092470974988828,1.275334488351291,42.632194551755674,0.34378223344073683
1HZ4A,4170.183649321428,17650.54424600505,286.486848986533,0.4492009504120915,79.06395037125185,0.23626374298714836
1HZTA,2882.9133648331194,8624.802804645538,45.244317150893494,49.30693697305787,58.44874596645241,0.33425846713623514
1I1WA,2651.186746478597,12017.382329881673,127.99391749774986,50.90889721446945,124.09718544931093,0.2206126653627655
1I24A,4263.641549384895,17108.768031938744,169.4956683710172,72.108780476442,149.3955516917158,0.2492079816282216
1I27A,960.8129250233799,5480.313803537781,33.57454046136263,12.31734877769486,27.108110796500114,0.1753207862664969
1I2TA,2919.7403770790206,7905.032672207142,103.01017212762963,0.04303063805969032,18.946795745636337,0.3693520948173144
1I4WA,3331.1282150375896,15126.623410306633,143.30882095793504,50.9729506758199,127.71822879789397,0.22021624553486943
1I5PA,5274.6026559803695,24469.45802724294,216.03348638759735,176.52133045551545,240.44518339127535,0.2155586221038455
1I60A,1865.0384346516405,12002.988831791048,136.17296276987736,44.207338586898004,97.6196998092637,0.15538116887286527
1I8AA,2076.4457299775886,9068.911632990259,16.701960010670973,84.60117491503479,87.69686492804612,0.22896305687046703
1IAPA,2704.3111406376993,11287.629283536058,138.77165926150337,0.5644111838148547,50.66392906045803,0.23958185308071386
1ID0A,1815.4789979257039,8171.298681421645,54.64185406186607,43.14952664598309,48.20861943300406,0.22217753489459358
1IFRA,1244.16971494084,6669.4630813391905,1.4132984075640707,55.331468000520545,56.25523386360146,0.18654720773880015
1II5A,2957.290637828238,11099.091598895271,79.12024581901778,60.7922244877941,82.08752933051437,0.26644438524343617
1IJ5A,4796.6484950061595,18566.64950520737,204.53778779844424,12.098817737729973,85.3633936344122,0.25834755450415803
1IKTA,2074.0053051018604,6962.256067269668,48.44821469272756,30.5078323825378,36.043952786014415,0.29789270676957535
1IN4A,3540.733958110581,15394.657551536171,156.47836604905842,33.70902461613424,107.81260816677604,0.22999757846235855
1IO0A,1698.98108130335,8458.440695424797,79.08889767192215,18.532684384978438,68.37841768283397,0.20086220882559777
1IQZA,1637.9046108537098,5413.00990219051,22.71277042220754,18.362505965764285,39.92472350271419,0.30258666443430865
1IUQA,3470.1474101081753,15839.544634028429,174.97075601620656,47.37596322177478,134.65327986131888,0.21908126087496127
1IXGA,2154.2337054534964,13853.043796372736,123.06957412194322,70.98171783355724,126.94870753180294,0.15550616435772463
1IXLA,2412.6159005127192,7996.361586095748,20.635872362864745,63.86085202381764,45.50327573436516,0.3017142077101453
1IZCA,4552.347279739208,14935.419369907957,131.7309294064143,43.219046801182685,124.05002357024932,0.3048021061203896
1IZMA,2181.652167074248,9377.122519123986,112.27192896991619,0.7038880916149992,57.02418281806604,0.23265689049331723
1J0PA,1908.301890276,7724.007217035299,34.59435116480017,7.348408013176595,66.05724037252367,0.2470611221164113
1J1TA,2070.8534984667194,10687.190285286038,18.897677461904095,118.94781456934288,90.15450858720578,0.19376968531362626
1J24A,2011.6357296459191,7409.277968579309,61.66586641248091,27.551399155346644,43.782734596170485,0.27150226218758533
1J27A,2411.6939479338894,6042.110802774371,34.665489777641596,40.93292880098147,22.40158158223494,0.399147587102591
1J3AA,1624.8600657083794,7628.163227716111,56.4850863265558,26.069620431182557,46.44529378603329,0.2130080357751949
1J5UA,1640.1975812171697,8459.119639014858,33.697889229817974,48.11361700882344,45.1884932788962,0.19389695987420574
1J5YA,2461.6575395702203,10421.840937968063,77.65306360433897,41.28984962845425,53.05708630706067,0.23620179527036297
1J77A,2776.495896064453,10529.358867378105,131.99451188038074,0.8458662531966752,66.1596226160691,0.26369087909678424
1J7XA,3696.0988186568716,13707.65326909102,105.86118021022207,75.82326180951259,120.31555773986474,0.2696376065326291
1J8BA,1440.68352856141,6015.939413833209,50.366530815610986,18.661099811210136,22.97236918885028,0.2394777323137039
1J8EA,445.86960987782004,3243.5676515817204,4.700008675838035,7.731092805188382,31.56889816839248,0.1374627132134557
1J98A,2039.1563295338854,8453.020240163161,59.72640732078071,36.343510383569765,57.93008256698522,0.24123405263424819
1JB3A,2295.396323513891,7998.379918571226,28.636422411625063,46.29514577918235,52.06843177968403,0.28698265734843015
1JBEA,1824.0456884180685,6566.610378042065,57.02619895238877,23.399095987358123,45.5747055443353,0.2777758361478933
1JDWA,3312.773340460199,14903.519414247452,111.96323308031072,85.85256270995342,162.184204278994,0.2222812778901913
1JF3A,1953.1007996227504,7078.07753845902,110.2491513681889,0.37740477613311896,36.37344456581923,0.2759366210684326
1JFBA,3755.5611851418876,17197.96998948258,208.98199202385695,45.6398295603027,144.37817808639375,0.21837235368119617
1JG1A,2869.9145342058737,11039.747164439777,72.39817175895894,59.889345632161394,83.71248333274707,0.2599619802390203
1JHJA,1470.20230771428,8443.86170789527,19.134365726403757,75.19500763442193,66.6706267897971,0.17411492023129604
1JHSA,2450.093511102041,10305.951924460882,44.92101540154772,72.46211431173742,70.61687067800085,0.23773577919442979
1JI0A,2819.6327599199685,11501.131718095197,96.65574018214187,60.55076083964619,82.79349886547425,0.24516133099177762
1JIXA,4201.767211335712,17692.070986458406,139.64393295539776,69.95051307544327,141.40555376376142,0.2374943676493139
1JL1A,1581.3616040257657,8184.595358593192,58.80431471941904,36.40588312695786,56.789802802766644,0.19321194692483584
1JM1A,2566.950047937251,9550.03324944963,21.68727497283635,65.49262307467143,114.82010215520859,0.26878964511303505
1JNIA,1344.3785590005,4836.625571308439,14.127281655593833,7.429036612833443,40.44368163868785,0.27795795626098235
1JOSA,2127.05733659228,6895.921991260822,44.95011187811917,23.643196835966137,31.406690613774117,0.3084514789012829
1JOVA,2834.835548633848,12768.813965447356,14.028903095701025,136.70340971281985,118.26768699655076,0.22201244033353174
1JR7A,4253.56971695156,16297.822629564647,91.47258681877975,94.96328352504361,119.56412873705267,0.2609900606744536
1JUVA,2786.9347243581747,10063.80489451608,46.325069844133395,65.58387927896592,81.09105005089077,0.2769265455331728
1JX6A,3135.647545596155,15375.654756646692,154.98051113305837,64.71336942600465,118.30612053960795,0.2039358710392906
1JYEA,3657.668637888976,12046.972216874401,113.78215911873446,55.45321916156206,101.76462151107262,0.303617255194265
1JYHA,2202.61955806549,8363.110601874561,39.64356082170616,63.29824287229667,52.05819607595913,0.26337324267501383
1JYKA,2924.994570024153,11532.286557702018,81.87859201851063,63.3061524445593,83.81525619019521,0.2536352661190724
1K0IA,3816.7688117928074,17401.923112323875,152.9171048076562,109.53536124673968,131.54753413378057,0.21933028821911116
1K3IA,4502.69817222704,23266.385923170932,19.94396524073113,294.20139345683856,336.85464219213463,0.19352804458310024
1K4IA,2441.4542031541,11103.219249940204,77.7068671171819,47.05495358637609,91.2381789399733,0.2198870569152499
1K4NA,1900.32562477374,9717.16578382292,56.29665605262858,58.99111237102329,67.71223154175095,0.1955637751840553
1K5CA,2094.3392247768243,11758.471466378654,13.121108658848726,177.68816349789267,142.19072793828673,0.17811322081830366
1K6KA,1999.60112806877,8502.724713134283,90.87852595678123,5.093134028647114,46.028339372078335,0.23517180615996625
1K77A,2660.3227342062664,10996.512535296999,112.01856855479605,44.234721443252056,103.74670996209898,0.2419242214899558
1K7CA,2423.888565085789,9170.235553300496,92.43218327332727,41.473601493470426,99.09421385538553,0.26432129807324284
1K7JA,1765.8159110248478,10225.319740869818,64.20021797983554,51.27041218467616,90.52937055172515,0.1726905324991469
1K8UA,1638.5887733468005,6039.2250111938,58.8842430172881,2.636277189915461,27.479480405076174,0.2713243454763898
1KA1A,3128.762614276712,15445.770168632795,136.71804106723664,75.02931203940886,142.2526474473998,0.20256436423161275
1KCMA,3630.9438938236494,14533.662645688191,92.9128432437501,73.55145233562303,89.5357047781581,0.24982992810149396
1KGDA,2169.0552229815853,9894.325964807476,70.81565817000603,42.20038137927622,61.98396020272048,0.21922213101696522
1KHXA,2848.8144425434202,10150.65773521896,52.61803414442511,62.96842345760251,87.41354255916667,0.28065318690227403
1KMOA,10406.75626116674,27750.498229372297,48.78073200470834,367.5716311014976,244.6476389761183,0.375011510609629
1KNGA,2042.4881869165622,7661.795599936402,48.108562471325286,29.975546294213927,65.91589188409853,0.266580876541984
1KOEA,1954.7134537769866,8484.650766719955,31.397501319970615,54.09639216393566,86.50610687368317,0.2303823112489344
1KP6A,1838.6297362696703,5470.68941531197,21.17049862598651,23.390144933218835,34.439355926122516,0.3360873916774566
1KQ3A,3712.793491845154,15717.371622776007,199.79092110256545,44.182536736296356,120.02654230831467,0.23622228836690187
1KQ6A,1999.6072980626507,8615.472753793047,51.335524778586205,32.7341237493456,55.930351823568344,0.23209490125568605
1KT6A,2524.23931791739,9666.834835169539,24.655643782367406,78.38912038909257,71.95523565856274,0.2611236626008951
1KU3A,1524.71538081057,5376.57328819479,38.35006022898597,1.8246310179879401,20.825308923784178,0.28358497114851017
1KWFA,3166.9525778987663,14282.158566219785,188.28891624853713,33.4071373753892,141.30394708545464,0.2217418720857262
1KWGA,6538.209257058823,25855.25705039099,225.48685677210517,139.34403710761052,279.169106102614,0.2528773643331444
1KXOA,2478.037706932883,8950.262618470784,20.943478496265016,77.34498236333593,66.71153956506168,0.2768675973617714
1KXUA,3224.248212446195,13369.213744934623,195.89597479405347,3.2114357411273886,76.89258721113583,0.24116962103832096
